categories	business_id
"General Dentistry, Health & Medical, Dentists, Cosmetic Dentists, Periodontists, Endodontists"	2vSQMDH2q0elKS73TmGl9Q
"Health & Medical, Cosmetic Dentists, Oral Surgeons, Dentists"	LtxLc6tuiVgs4Jvro-wbww
"General Dentistry, Dentists, Health & Medical, Cosmetic Dentists, Pediatric Dentists"	ShGn523XhgUSAWXrsS_TPw
"Dentists, Health & Medical, General Dentistry"	FYxit8SxoYuXM-QOLOKCfg
"Oral Surgeons, Endodontists, Cosmetic Dentists, Health & Medical, Dental Hygienists, Dentists, General Dentistry"	m-qKvdUtiNb226VOinF_6w
"Dentists, Health & Medical, General Dentistry"	mgQEWJgUOMGfErf19mo0og
"Orthodontists, Dentists, Health & Medical"	JjsDPoZ2fL4qJCyS6yAcUw
"General Dentistry, Health & Medical, Dentists"	OBJGQdn4N6jzkEaKpo3JnQ
"Dentists, Endodontists, Health & Medical"	Voy8ZJLXJ5sl-24Z5qnLVA
"General Dentistry, Oral Surgeons, Diagnostic Services, Health & Medical, Dentists, Medical Centers, Cosmetic Dentists, Laboratory Testing, Periodontists, Endodontists, Orthodontists"	M86NwJ1t8U4Iahr6KHFCWw
"General Dentistry, Health & Medical, Dentists"	3hmasaQfyhVhoOwr96mPmQ
"Dentists, Health & Medical, Dental Hygienists"	Y39bL3n4kaxdvT8zJFoqYw
"Cosmetic Dentists, Dentists, Oral Surgeons, General Dentistry, Health & Medical"	fq0BgrBxGrYZcPk1g89-kQ
"Dentists, Health & Medical, Pediatric Dentists"	ibnsK0G9kgkbUCOPYG__8w
"Orthodontists, Health & Medical, Dentists"	tjqwHxawRSIKE71-80J3fw
"Dentists, Health & Medical, Orthodontists"	NhJeHieeUfMPJj86avEubA
"Health & Medical, Dentists, Cosmetic Dentists, General Dentistry"	mNAtCnk43VLaOQSw1uO6og
"Pediatric Dentists, Periodontists, General Dentistry, Dentists, Cosmetic Dentists, Health & Medical"	xWk8Zr6h1TODAcprdyyCWQ
"Health & Medical, General Dentistry, Dentists, Cosmetic Dentists"	eL8-tJteIdUvmtHjw1hjsA
"Endodontists, Cosmetic Dentists, Dentists, General Dentistry, Health & Medical"	GbcxFOH_0fukOTHXcv1VNw
"Periodontists, General Dentistry, Dentists, Health & Medical"	Hral8ExsiEFl4ZaH01-2RA
"Teeth Whitening, Cosmetic Dentists, Dentists, Health & Medical, General Dentistry, Endodontists, Beauty & Spas"	O8f2L36gXjqkk-333yg2tA
"Orthodontists, Dentists, Health & Medical"	pZYi7LgCri5IlashsFEZ8A
"Periodontists, Dentists, General Dentistry, Cosmetic Dentists, Health & Medical, Oral Surgeons, Orthodontists"	flBvWcu1_RCsnA3mBHyUlQ
"General Dentistry, Health & Medical, Cosmetic Dentists, Dentists, Oral Surgeons"	AiT1PinZFjkyDCE2Qjihxg
"Dentists, Pediatric Dentists, Health & Medical, Cosmetic Dentists"	MosZfnhkQNF1rP-JiPPPzg
"Health & Medical, Oral Surgeons, Dentists, Doctors"	x-LeHzyOtCO12ZAXJTkD7A
"Health & Medical, General Dentistry, Dentists"	0WOlYhMZFtitsupK3VP_2w
"General Dentistry, Health & Medical, Dentists, Cosmetic Dentists"	ry2nH8MqK-ZFhaEkhsgCnw
"Dentists, General Dentistry, Health & Medical, Pediatric Dentists, Endodontists, Cosmetic Dentists"	lS5NdlceQcHhmf57X2TSFw
"Health & Medical, Dentists, General Dentistry"	9bJjzezQCfPH0q4ixq-77Q
"Dentists, Health & Medical, Cosmetic Dentists, Medical Spas, Teeth Whitening, Beauty & Spas"	OmK62u5omdh_5Mg0XgHFqQ
"Health & Medical, Dentists, General Dentistry, Cosmetic Dentists, Orthodontists"	_hZXywEQ9nzxG8_adnnvgg
"Health & Medical, Dentists, Orthodontists"	aaP7ecKq4UbxNP1nMCTBng
"Dentists, Health & Medical, General Dentistry, Cosmetic Dentists"	y9ZnunbPnkGfCP6VqEjPdA
"Cosmetic Dentists, Dentists, Health & Medical, General Dentistry"	IXn0crR2hqgUk4vObDF47g
"Oral Surgeons, Cosmetic Dentists, Health & Medical, Dentists, General Dentistry"	3EKNcBkmbbPe1_V3zR9gTQ
"General Dentistry, Health & Medical, Dentists"	0v-f8FuMwhmyaoDNqlBgdA
"Periodontists, Health & Medical, General Dentistry, Cosmetic Dentists, Dentists"	woSgXiy_YmyA0SrhunaNpQ
"Dentists, Periodontists, General Dentistry, Health & Medical, Cosmetic Dentists"	MIZwkdmjhnCuxDsGLpsxpA
"Health & Medical, Dentists, Medical Centers, Endodontists"	Jj1jEg4FF4AECcq_BFVCjg
"Oral Surgeons, General Dentistry, Health & Medical, Dentists, Cosmetic Dentists"	qevr7QbRorQFompzap65HA
"Dentists, Health & Medical, General Dentistry"	VBICmm7gX-K_1Qy8Qk0hJQ
"Cosmetic Dentists, Health & Medical, Periodontists, Dentists, General Dentistry"	DB1rcJnmCErI0SQpUa3n_Q
"Cosmetic Dentists, Dentists, General Dentistry, Health & Medical"	Y71Lbra66KtEQShz3BcQrQ
"Dentists, Health & Medical, Pediatric Dentists"	QTIg0cWkw_vxLOQdL4FlYA
"Orthodontists, Dentists, Pediatric Dentists, Health & Medical"	wn8Q9DOvyqj7I0vQbTe4ig
"Health & Medical, Dentists, General Dentistry, Cosmetic Dentists, Oral Surgeons"	g0EihaPz0S6dKOpgQmnFyw
"General Dentistry, Dentists, Endodontists, Health & Medical, Cosmetic Dentists"	mVfFAYEd19v-C0gOcRQnRg
"Pediatric Dentists, Periodontists, Dentists, Health & Medical, Cosmetic Dentists, General Dentistry"	dhoUlgki8qOSrxOVfYH0Ug
"Dentists, General Dentistry, Cosmetic Dentists, Health & Medical"	ST0qX0QinGCAzB2C6ixuwA
"Health & Medical, Dentists, General Dentistry"	#NAME?
"Health & Medical, General Dentistry, Dentists, Cosmetic Dentists, Pediatric Dentists"	dmHd0LU8is_HcbUWlPQ0cQ
"Dentists, Doctors, Health & Medical, General Dentistry, Oral Surgeons"	DZ87I3-8RsOr6B8XL3RiYA
"Periodontists, Dentists, General Dentistry, Health & Medical, Orthodontists"	kWVlhecGcJ7FA-f2TEmhkg
"Health & Medical, General Dentistry, Dentists"	WG74BDi98jjlE6VnW6Eb_g
"Health & Medical, Dentists, Cosmetic Dentists"	kxK_nFwJUDt55dp5nulGwQ
"Dentists, Health & Medical, General Dentistry"	E0vt4bpkuR7vGloNH6ygYg
"Dentists, Pediatric Dentists, Health & Medical"	9kyvUcM3WDQ0MIQec6jz1w
"Cosmetic Dentists, Orthodontists, Dentists, Health & Medical"	f4Mi3DmKmE7BMII3xs2xCw
"Periodontists, Cosmetic Dentists, Medical Spas, Dentists, Beauty & Spas, Health & Medical, Orthodontists"	pJ9y0xIGcbFr4781If_2RA
"Cosmetic Dentists, Dentists, Health & Medical, General Dentistry"	8J-GIKZ3g7gAG00BC7xSrw
"Orthodontists, Dentists, Health & Medical"	DOyQWc0zPAT7Qe7E5TJX7g
"Endodontists, General Dentistry, Cosmetic Dentists, Health & Medical, Dentists"	TRAxrVbv4OgkwHVWniAcPA
"Cosmetic Dentists, General Dentistry, Health & Medical, Dentists"	VBk1HS3juiGnN84qwVDBdg
"Dentists, Health & Medical, General Dentistry"	vPEfwBmQBc09Ygbh8Npr0w
"Health & Medical, Dentists, General Dentistry"	H2dFSpv4_diSdkgwceY9sA
"Health & Medical, General Dentistry, Cosmetic Dentists, Dentists"	4DkBO6KUOFBkwBOlZIQ4ZQ
"Health & Medical, Oral Surgeons, General Dentistry, Dentists"	9rCwVvvxEqjRZC-J72NOBg
"Dentists, Health & Medical, General Dentistry, Cosmetic Dentists"	BRIi7fRFQeJC1lPjhuqAcw
"Periodontists, General Dentistry, Health & Medical, Cosmetic Dentists, Dentists"	aK5V8ScL3GCdFCN_7L4Czg
"Dentists, General Dentistry, Health & Medical"	HoQvcXKAvoxXnG9oB5ITJw
"Cosmetic Dentists, Health & Medical, General Dentistry, Orthodontists, Dentists"	s0bKlJUafZ7Lzaob3glp1Q
"Dentists, Cosmetic Dentists, General Dentistry, Health & Medical"	li7lWgQ-3C_yWgvd4Et4hw
"Periodontists, Cosmetic Dentists, Dentists, Endodontists, Health & Medical"	_JcerKLiYE5GY9Xu7Ayu5g
"General Dentistry, Health & Medical, Dentists"	qWmIH0V1V2bK6o84VE0ZtA
"Dentists, Cosmetic Dentists, Pediatric Dentists, Health & Medical, General Dentistry"	AeuucqBiZB510MTxZoc8nQ
"Cosmetic Dentists, Pediatric Dentists, Dentists, Health & Medical, Orthodontists"	gLWUmpX8ZAVD_WaCxSvEDQ
"Health & Medical, Dentists, General Dentistry"	bEqSFu_ZTSJmxB5e4VQ8CQ
"General Dentistry, Dentists, Health & Medical, Orthodontists, Cosmetic Dentists"	0_CmsSbtdWxmBvNaCid9tw
"Cosmetic Dentists, Dentists, General Dentistry, Endodontists, Health & Medical"	KvKzD1uiAtXDoFZjYvrrzg
"General Dentistry, Health & Medical, Dentists, Cosmetic Dentists, Orthodontists"	tNQJ8d6sCUesv9cxqgSmqA
"Cosmetic Dentists, Orthodontists, Dentists, General Dentistry, Health & Medical"	cZqMBRrkjBMIWqolky7fHQ
"General Dentistry, Health & Medical, Dentists, Periodontists, Cosmetic Dentists"	7FpewxommO49MktmW7FQ9w
"Cosmetic Dentists, General Dentistry, Periodontists, Dentists, Health & Medical"	edq_zyXfWPiHkIK2VSIB8g
"Dentists, General Dentistry, Health & Medical, Cosmetic Dentists, Orthodontists, Endodontists"	jsQ5Ru93wQDT5M4AId8CpA
"Health & Medical, Pediatric Dentists, Dentists"	U8tWmwV0-AM0MmW6pznjkg
"Dentists, General Dentistry, Periodontists, Cosmetic Dentists, Health & Medical"	uMO1SXdVYOGMRitSsGbJhQ
"Health & Medical, Endodontists, Dentists"	XL_-MZsnYvHL-z7lbM5HEQ
"Health & Medical, Orthodontists, Pediatric Dentists, General Dentistry, Dentists"	Egw3qL9PnYbddHdSb01zsQ
"Cosmetic Dentists, Oral Surgeons, Dentists, General Dentistry, Pets, Health & Medical, Veterinarians"	ZyNZRHKs80lFmf8ntT7vgA
"Health & Medical, General Dentistry, Dentists"	aKcC7v90AZzhvB6w6cee5g
"Orthodontists, Health & Medical, Dentists, General Dentistry, Oral Surgeons, Cosmetic Dentists, Doctors, Periodontists"	g294wMHTI3HEJb0ejUyCsw
"Real Estate, Orthodontists, Shared Office Spaces, Home Services, General Dentistry, Dentists, Health & Medical"	UJqVlwip6_MuOYZrTqgn7w
"Endodontists, Cosmetic Dentists, Health & Medical, General Dentistry, Dentists"	JRubMtmHZGTOn72--gexLg
"Dentists, Orthodontists, General Dentistry, Health & Medical, Cosmetic Dentists"	DlI_7J-MHeszxkqaFaALMg
"Periodontists, Cosmetic Dentists, Dentists, General Dentistry, Health & Medical, Oral Surgeons, Endodontists, Orthodontists, Sleep Specialists"	bT7tZuMAQkrOg1pbSS0D3w
"General Dentistry, Cosmetic Dentists, Periodontists, Oral Surgeons, Health & Medical, Dentists"	UtnHDGZLQU6q10KJsEkRJQ
"Dentists, Health & Medical, Orthodontists, Cosmetic Dentists"	PT1jXxBBZjsuHILqX-sEng
"Pediatric Dentists, Dentists, Health & Medical"	7ZeF4MbmqKtnH6dWuqnXSg
"General Dentistry, Prosthodontists, Cosmetic Dentists, Health & Medical, Dentists"	X6v2Id2q46vDI2UR1P33lw
"General Dentistry, Health & Medical, Dentists"	B08o9pZCcSxqyaAK6ujp_w
"Dentists, Health & Medical, Cosmetic Dentists, General Dentistry"	aXTGOHu1tPz4Ka6G12hB-Q
"Health & Medical, General Dentistry, Cosmetic Dentists, Dentists, Pediatric Dentists"	ZJ1bpRbX6H9liNpIbagtXA
"Mobile Dent Repair, Automotive, Auto Repair"	UkfAqnFkOaFEOhNxhCREbQ
"Health & Medical, Oral Surgeons, Dentists, General Dentistry, Periodontists, Cosmetic Dentists"	f-oZUbzGimyUpuRzpJxg8Q
"Endodontists, Periodontists, Health & Medical, General Dentistry, Cosmetic Dentists, Dentists"	Ez-pVx6hwXXf_tWeGsj3xw
"Cosmetic Dentists, General Dentistry, Health & Medical, Dentists, Teeth Whitening, Beauty & Spas, Pediatric Dentists"	N-CLc7S3PH7yTPYAnkQV1A
"Oral Surgeons, Health & Medical, Dentists"	zKwByRa24oYCUfZAdD8yrg
"General Dentistry, Dentists, Cosmetic Dentists, Health & Medical"	4R2dp-amlB66mBxk4_8Ttw
"Health & Medical, General Dentistry, Dentists, Cosmetic Dentists"	E4fa_su5r1Vd99cybRrG4w
"Dentists, Health & Medical, Endodontists"	88gtlWPyUJ-WeM6NfsKWhg
"Dentists, Health & Medical, Pediatric Dentists"	3UR01gZf9wDku5dBORAKZQ
"Health & Medical, Dentists, Orthodontists, Pediatric Dentists"	PEiwRFuqEXQg3iKR04g6Pg
"Health & Medical, Orthodontists, Dentists"	L_Gffnv086h8wGaAiFxhIw
"Health & Medical, Orthodontists, Dentists, Cosmetic Dentists, General Dentistry"	mB1tW7Gm5Fd1UwEVbU5e7w
"Health & Medical, Cosmetic Dentists, Dentists, General Dentistry"	En4iv7-ai6uqV8MVYn4IuQ
"Health & Medical, Pediatric Dentists, Cosmetic Dentists, General Dentistry, Dentists"	wNFb1tTm9MCBErgOxCD4UQ
"Health & Medical, Dentists, Periodontists"	y3DY-n_RArk-WNVMN8HvEQ
"General Dentistry, Health & Medical, Cosmetic Dentists, Dentists"	P-8tepxx_bCkjnDZ3KcRWg
"Pediatric Dentists, Endodontists, Periodontists, General Dentistry, Health & Medical, Dentists, Cosmetic Dentists"	BRAD73Vz4F6-Kz95NYoK3g
"Dentists, Health & Medical, General Dentistry, Cosmetic Dentists, Periodontists"	l4IFGVIl_oT7tMnG30CTVw
"Oral Surgeons, General Dentistry, Health & Medical, Dentists"	29CKEl2gVXCcy95yLn_bPg
"Endodontists, Orthodontists, General Dentistry, Medical Centers, Oral Surgeons, Dentists, Health & Medical, Cosmetic Dentists"	7jj89Z19H9CIqRX7qH6H8A
"Cosmetic Dentists, Naturopathic/Holistic, Health & Medical, Doctors, General Dentistry, Dentists"	fC8LoSdx8lSuvZl18wVt9A
"General Dentistry, Health & Medical, Dentists"	kxExZSIC6_ENlohnKnut5w
"Health & Medical, Dentists, Pediatric Dentists"	lhqZOW7dBLXP_b6XnTKaMA
"Health & Medical, Dentists, General Dentistry"	Zwh1Cn10m9Hy-T4TVPf0PA
"General Dentistry, Dentists, Health & Medical"	55inHlV1r9g7B_V7lmWODw
"Dentists, Health & Medical, General Dentistry"	nDc22zAPPiYPg730XSUVFw
"General Dentistry, Health & Medical, Dentists"	aN9_vIN0zJRWMLD5ehIhBQ
"Pediatric Dentists, Dentists, Cosmetic Dentists, Health & Medical, General Dentistry"	lSjT5OtSWm0IwOcFwHQR4g
"Dentists, Cosmetic Dentists, Orthodontists, Health & Medical, General Dentistry"	wBZV7BVQFKh5kiCI7EbM1w
"Periodontists, Health & Medical, Dentists, General Dentistry, Endodontists"	luvrWcF6TeK1dHDlIy1O3A
"Oral Surgeons, Health & Medical, Dentists"	H1B5LebeXBo9ad930ddC-A
"Endodontists, General Dentistry, Teeth Whitening, Beauty & Spas, Health & Medical, Dentists"	TG1ALFYsmWjs7qYNYcjS4Q
"Health & Medical, Cosmetic Dentists, Dentists, Endodontists, Periodontists"	M7jRoIs4VJEPfCUwwt_8eA
"Periodontists, Cosmetic Dentists, Beauty & Spas, Dentists, Teeth Whitening, General Dentistry, Health & Medical, Orthodontists"	rf58r2vtel_Ta-mfts9UuQ
"Health & Medical, Pediatric Dentists, Dentists"	wbtyPzzDbzy5t0-lVn6HYA
"Cosmetic Dentists, General Dentistry, Dentists, Health & Medical, Orthodontists"	m5JdqXrH-uUhYV4q7otytQ
"General Dentistry, Cosmetic Dentists, Dentists, Health & Medical"	7jnrheg6VbUaSKpHrzWQaA
"General Dentistry, Dentists, Cosmetic Dentists, Health & Medical"	9qr0ZrfhCEW2Qx9PpUtKEw
"Dentists, General Dentistry, Cosmetic Dentists, Health & Medical, Orthodontists"	yKV373v-F8MKUXNsD9e89w
"Health & Medical, Endodontists, General Dentistry, Dentists, Oral Surgeons, Cosmetic Dentists"	tC02uNgobqBt-yEmoo5_Ig
"General Dentistry, Dentists, Health & Medical"	yoLidnvO7UeesQRkLO8kgQ
"Health & Medical, General Dentistry, Cosmetic Dentists, Dentists, Pediatric Dentists, Orthodontists"	6FG66HXmsAahGrsKB8OLRg
"Cosmetic Dentists, Periodontists, Health & Medical, Pediatric Dentists, Oral Surgeons, Dentists, General Dentistry"	Zn1-UzQ8QUSbzgjROAVkJQ
"General Dentistry, Health & Medical, Dentists"	TDMnAaz_Eo08x4TTDFDhyg
"Dentists, Oral Surgeons, General Dentistry, Health & Medical"	vnDF5HNfPmAbjnR2cuedNQ
"Oral Surgeons, Orthodontists, Health & Medical, General Dentistry, Dentists"	anHFoSGB-pDzoS8zRcFXdw
"Health & Medical, Dentists, Orthodontists, Oral Surgeons, Endodontists"	y-FXl9TOkrchqOEOi8J4dg
"General Dentistry, Pediatric Dentists, Health & Medical, Cosmetic Dentists, Orthodontists, Dentists"	UQpJsuqC62Cs4HYl3K0FHw
"Health & Medical, Dentists, Endodontists, Cosmetic Dentists, Pediatric Dentists, Sleep Specialists"	WPnYkLiTBAR1_MAdKURLzg
"Dentists, Health & Medical, Cosmetic Dentists, General Dentistry"	RHLrKt9m8r86uXX5vGF74g
"Dentists, Health & Medical, Periodontists, General Dentistry, Cosmetic Dentists"	50fHUnMGah1KugMafpheyA
"Health & Medical, Cosmetic Dentists, Pediatric Dentists, General Dentistry, Dentists"	XRZ7GceDi-yrFBqP2GIR_g
"Dentists, Health & Medical, Orthodontists"	xsCh7-ipM20oN2oEoIhIrg
"General Dentistry, Cosmetic Dentists, Health & Medical, Dentists"	ajtmx6-FDCihNmS05FLo8g
"General Dentistry, Dentists, Health & Medical, Cosmetic Dentists"	qfjbDiRCrBI75ihwkOPA7Q
"Endodontists, Periodontists, Health & Medical, Dentists"	STg7g3ySLA1EikSEtA6R2Q
"Cosmetic Dentists, General Dentistry, Health & Medical, Dentists"	NX-k3PQGIt5nNPnTXDLqgA
"Pediatric Dentists, Health & Medical, General Dentistry, Dentists, Cosmetic Dentists"	dwwSe6H5LpCHpoiSYfvKbg
"Dentists, General Dentistry, Health & Medical, Orthodontists, Pediatric Dentists"	fQGKkwj1FNpjUsDSqmUP_w
"Orthodontists, Cosmetic Dentists, Health & Medical, Dentists, General Dentistry"	BCrWTpv4PWojtcWhEqJ5VA
"Orthodontists, Health & Medical, General Dentistry, Dentists, Oral Surgeons, Cosmetic Dentists, Beauty & Spas, Teeth Whitening"	0JO93ZJEvtWkEynoWVYivg
"Dentists, Endodontists, Health & Medical"	15rN80Qj79nuwZHj72q9KQ
"Cosmetic Dentists, Health & Medical, Dentists, Pediatric Dentists, Orthodontists"	SDFxd-rABXC9phZ3VwuT4A
"Dentists, Cosmetic Dentists, General Dentistry, Periodontists, Health & Medical"	vqZp3hFOhpPr1EyS1fDd5Q
"General Dentistry, Health & Medical, Dentists"	5S5KpaAD6G1HWgYw7l5EHw
"Dentists, Health & Medical"	JakOoY_G3Ij1977M8D74mA
"Periodontists, Cosmetic Dentists, General Dentistry, Endodontists, Health & Medical, Dentists"	RDhuPRgzCp5FbxvTcXRp-w
"Dentists, Doctors, Health & Medical, Oral Surgeons"	7ApRCPlbvLsblGIVWTgmfg
"Dentists, Cosmetic Dentists, General Dentistry, Health & Medical, Endodontists"	s4UUx5h_B5ZbMQGhgCHaaQ
"Endodontists, Health & Medical, Dentists, Oral Surgeons"	RjEOnzels5K4Yv6PRZEJsQ
"Dentists, Teeth Whitening, General Dentistry, Pediatric Dentists, Endodontists, Cosmetic Dentists, Beauty & Spas, Health & Medical"	tI0-USBAFWXpQ9Es6gpKXg
"General Dentistry, Dentists, Pediatric Dentists, Health & Medical"	cYp-xdHymrtEpx-FtKErOg
"General Dentistry, Cosmetic Dentists, Health & Medical, Endodontists, Dentists"	8eCC1DKp3SR9OVNCWFsGVw
"General Dentistry, Dentists, Health & Medical"	OvFuzL5phdZNt5wZ-XC-OA
"Mobile Dent Repair, Automotive, Body Shops"	VBdSaIkImJiHnFfy-45E0g
"Storefront Clinics, Dentists, General Dentistry, Dental Hygienists, Periodontists, Cosmetic Dentists, Health & Medical"	Mku74QNZQMKG62TylXjYVQ
"Cosmetic Dentists, Health & Medical, General Dentistry, Pediatric Dentists, Oral Surgeons, Dentists"	m153LwE96s1dVBnG-MHVHA
"Orthodontists, Cosmetic Dentists, Health & Medical, General Dentistry, Dentists, Doctors, Endodontists"	-1hxrB7R9wOYC1djw8l7dg
"General Dentistry, Oral Surgeons, Endodontists, Cosmetic Dentists, Dentists, Health & Medical, Pediatric Dentists"	5OLzsScf0oKrF5WG4C3hcQ
"Health & Medical, Cosmetic Dentists, General Dentistry, Periodontists, Dentists"	nvrZx5PhuCYAfJSa9DYyOw
"Orthodontists, Health & Medical, Pediatric Dentists, General Dentistry, Dentists, Cosmetic Dentists"	5Wpdz6BgVOhTTDcPwJOHsA
"Dentists, General Dentistry, Health & Medical"	KhSwRL575cE4DP63io87lg
"Cosmetic Dentists, Health & Medical, Dentists, General Dentistry, Orthodontists"	yzzhyJJgtzxvTD8T5FNfJg
"General Dentistry, Dental Hygienists, Orthodontists, Dentists, Health & Medical, Pediatric Dentists"	CBGAjRPxg1nyRarPN44MUA
"Cosmetic Dentists, Endodontists, Dentists, General Dentistry, Orthodontists, Health & Medical, Pediatric Dentists"	L7aIt69YmlMYy-uPZppMeQ
"Cosmetic Dentists, Health & Medical, General Dentistry, Pediatric Dentists, Dentists, Orthodontists"	4Z_8e4uVhsZPX5J5_G4glg
"Health & Medical, Dentists"	xCtajHgtJ0sxb8wb0o4cXA
"General Dentistry, Cosmetic Dentists, Health & Medical, Dentists"	6CTsBOZVsqLT2rG5hICk8A
"Dentists, General Dentistry, Health & Medical, Orthodontists, Cosmetic Dentists"	S35lXWD0oFrG3Vr7Yy43dw
"Health & Medical, Orthodontists, General Dentistry, Pediatric Dentists, Dentists, Cosmetic Dentists"	cQ5MmO5Rbbda13OKpgqsdg
"Endodontists, Cosmetic Dentists, Orthodontists, General Dentistry, Health & Medical, Dentists"	EtTB_mIUlpy10Yvx6nzK1A
"General Dentistry, Oral Surgeons, Dentists, Health & Medical"	y0c-XneAOyYlLxjJuOH6eg
"Health & Medical, Dentists, General Dentistry"	TFyDNCsnZQsgcdWv_8W1Ig
"Cosmetic Dentists, Dentists, General Dentistry, Endodontists, Health & Medical"	9zqrKGYRdt1_lZZT5FWf2g
"Dentists, Orthodontists, Health & Medical"	eMUvk1q9uk1Ni_RQdMtNIA
"Cosmetic Dentists, Dentists, General Dentistry, Health & Medical"	Co3HYFI95LAaq9wzu4Wfjg
"Health & Medical, Pediatric Dentists, General Dentistry, Dentists, Endodontists"	2OAYkfRzRfeEXi1sZsWTjg
"Health & Medical, Dentists, General Dentistry"	wkznXCce0KG3p5ZCMGTPjg
"Periodontists, Health & Medical, General Dentistry, Dentists, Cosmetic Dentists"	AMGGpxjMZdE3ZSHc-Suiig
"Health & Medical, General Dentistry, Dentists"	B9-uHp0L1xG8rp5iSlg7QQ
"General Dentistry, Dentists, Periodontists, Health & Medical, Cosmetic Dentists"	12bBn352DYp_Crgszab79A
"Dentists, Oral Surgeons, Cosmetic Dentists, Periodontists, General Dentistry, Health & Medical"	OMdr6Y6Z01lKXKVb-iGJ_g
"Cosmetic Dentists, Dentists, Periodontists, Health & Medical"	jly1ZKH8wF0C8AQ9J79l3w
"Cosmetic Dentists, Dentists, General Dentistry, Health & Medical, Endodontists, Periodontists"	fBDHfRzlfVWRiXOMPNpT2Q
"Orthodontists, Cosmetic Dentists, Dentists, Oral Surgeons, General Dentistry, Health & Medical"	HHH_mrl-x694asUCs3SHeQ
"Health & Medical, Cosmetic Dentists, General Dentistry, Dentists, Periodontists, Oral Surgeons"	B-u1G0n4s0cL9SeJLzgYEw
"Health & Medical, Oral Surgeons, General Dentistry, Dentists, Orthodontists"	X5nk7hU_4KXm06jIDnZK2A
"Endodontists, Cosmetic Dentists, General Dentistry, Health & Medical, Orthodontists, Pediatric Dentists, Dentists"	wEby2WOjbNQUwLghOnJgfw
"General Dentistry, Health & Medical, Dentists, Oral Surgeons"	DIPt45IlmVsu-O0XRMlQ_w
"Endodontists, Dentists, Health & Medical"	WacCtlOU3p8t_MUeWenpWA
"General Dentistry, Dentists, Health & Medical"	thksKrR7cW57Yt3qcocLBA
"General Dentistry, Cosmetic Dentists, Health & Medical, Dentists"	aUoyVTG3TpGaALoMqua49g
"Teeth Whitening, Beauty & Spas, Health & Medical, Dentists, Cosmetic Dentists"	m3JgnqP09f3SScHTIoTkhw
